simulation,kraftstoff,energie,arbeitskosten,kreditzins,kraftstoff_aenderung_prozent,energie_aenderung_prozent,arbeitskosten_aenderung_prozent,kreditzins_aenderung_prozentpunkte
1719,167.8,144.5,144.551595951,4.27,-0.415430267062,-0.207182320442,8.29213903749,-0.09
1720,165.4,144.5,125.070398149,4.31,-1.83976261128,-0.207182320442,-6.30237696994,-0.05
1721,167.5,144.2,125.070398149,4.27,-0.593471810089,-0.414364640884,-6.30237696994,-0.09
1722,174.1,140.4,136.684714833,4.44,3.3234421365,-3.03867403315,2.39859370297,0.08
1723,171,144.8,136.684714833,4.32,1.48367952522,0,2.39859370297,-0.04
1724,164.5,143.7,138.648217105,4.32,-2.37388724036,-0.759668508287,3.86956923748,-0.04
1725,146.7,144.8,122.121664327,4.32,-12.9376854599,0,-8.51144765439,-0.04
1726,166.9,144.5,128.393411802,4.21,-0.949554896142,-0.207182320442,-3.81291115555,-0.15
1727,176.2,147.1,135.295494737,4.31,4.56973293769,1.58839779006,1.35784686952,-0.05
1728,176,144.2,137.824842105,4.27,4.45103857567,-0.414364640884,3.25273038909,-0.09
1729,177.5,143.3,158.476199458,4.3,5.3412462908,-1.03591160221,18.7238820361,-0.06
1730,165.4,144.2,128.393411802,4.47,-1.83976261128,-0.414364640884,-3.81291115555,0.11
1731,153.9,144.7,125.070398149,4.55,-8.6646884273,-0.0690607734807,-6.30237696994,0.19
1732,168.6,144.8,138.648217105,4.32,0.0593471810089,0,3.86956923748,-0.04
1733,159.8,144.6,125.070398149,4.6,-5.16320474777,-0.138121546961,-6.30237696994,0.24
1734,165.7,145.2,125.070398149,4.41,-1.66172106825,0.276243093923,-6.30237696994,0.05
1735,166.2,143.9,137.824842105,4.45,-1.3649851632,-0.621546961326,3.25273038909,0.09
1736,169.2,146.3,144.551595951,4.35,0.415430267062,1.03591160221,8.29213903749,-0.01
1737,168.2,144.6,144.551595951,4.3,-0.178041543027,-0.138121546961,8.29213903749,-0.06
1738,162.9,145.2,137.824842105,4.41,-3.3234421365,0.276243093923,3.25273038909,0.05
1739,171.2,144.2,135.295494737,4.21,1.60237388724,-0.414364640884,1.35784686952,-0.15
1740,167.8,144.8,158.476199458,4.29,-0.415430267062,0,18.7238820361,-0.07
1741,167.6,144.2,135.295494737,4.41,-0.53412462908,-0.414364640884,1.35784686952,0.05
1742,174.4,144.5,135.295494737,4.44,3.50148367953,-0.207182320442,1.35784686952,0.08
1743,170.8,144.5,136.684714833,4.35,1.3649851632,-0.207182320442,2.39859370297,-0.01
1744,174.1,143.6,144.551595951,4.34,3.3234421365,-0.828729281768,8.29213903749,-0.02
1745,169.2,143.5,158.476199458,4.47,0.415430267062,-0.897790055249,18.7238820361,0.11
1746,167.8,143.4,144.551595951,4.41,-0.415430267062,-0.966850828729,8.29213903749,0.05
1747,168.6,144.8,124.919575439,4.53,0.0593471810089,0,-6.4153671714,0.17
1748,153.9,144.8,135.295494737,4.3,-8.6646884273,0,1.35784686952,-0.06
1749,199.6,144.5,128.393411802,4.3,18.4569732938,-0.207182320442,-3.81291115555,-0.06
1750,156.1,144.9,136.684714833,4.35,-7.3590504451,0.0690607734807,2.39859370297,-0.01
1751,166.9,143.7,128.393411802,4.44,-0.949554896142,-0.759668508287,-3.81291115555,0.08
1752,167.5,145.5,135.295494737,4.34,-0.593471810089,0.483425414365,1.35784686952,-0.02
1753,164.8,143.5,158.476199458,4.44,-2.19584569733,-0.897790055249,18.7238820361,0.08
1754,164.5,144.8,136.684714833,4.27,-2.37388724036,0,2.39859370297,-0.09
1755,164.5,145.8,135.295494737,4.35,-2.37388724036,0.690607734807,1.35784686952,-0.01
1756,170.2,144.5,137.824842105,4.24,1.00890207715,-0.207182320442,3.25273038909,-0.12
1757,167.8,144.5,136.684714833,4.6,-0.415430267062,-0.207182320442,2.39859370297,0.24
1758,165.4,144.8,158.476199458,4.3,-1.83976261128,0,18.7238820361,-0.06
1759,167.4,146.9,135.295494737,4.27,-0.652818991098,1.45027624309,1.35784686952,-0.09
1760,192.4,143.2,158.476199458,4.6,14.1839762611,-1.10497237569,18.7238820361,0.24
1761,170,148,124.919575439,4.39,0.890207715134,2.20994475138,-6.4153671714,0.03
1762,168.6,144.4,128.393411802,4.47,0.0593471810089,-0.276243093923,-3.81291115555,0.11
1763,168.4,144.2,128.393411802,4.39,-0.0593471810089,-0.414364640884,-3.81291115555,0.03
1764,168.3,144.9,135.295494737,4.29,-0.118694362018,0.0690607734807,1.35784686952,-0.07
1765,166.4,144.5,125.070398149,4.27,-1.24629080119,-0.207182320442,-6.30237696994,-0.09
1766,174.6,144.2,135.295494737,4.55,3.62017804154,-0.414364640884,1.35784686952,0.19
1767,165.5,143.8,144.551595951,4.27,-1.78041543027,-0.690607734807,8.29213903749,-0.09
1768,192.4,144.5,144.551595951,4.6,14.1839762611,-0.207182320442,8.29213903749,0.24
1769,171.8,144.2,144.551595951,4.6,1.95845697329,-0.414364640884,8.29213903749,0.24
1770,199.9,144.8,144.551595951,4.31,18.6350148368,0,8.29213903749,-0.05
1771,168.3,144.1,135.295494737,4.47,-0.118694362018,-0.483425414365,1.35784686952,0.11
1772,169.2,145.7,138.648217105,4.27,0.415430267062,0.621546961326,3.86956923748,-0.09
1773,177.5,144,125.070398149,4.3,5.3412462908,-0.552486187845,-6.30237696994,-0.06
1774,156.1,144.8,158.476199458,4.38,-7.3590504451,0,18.7238820361,0.02
1775,168.3,144.1,158.476199458,4.39,-0.118694362018,-0.483425414365,18.7238820361,0.03
1776,162.6,144.2,128.393411802,4.44,-3.50148367953,-0.414364640884,-3.81291115555,0.08
1777,198.1,144.4,138.648217105,4.41,17.5667655786,-0.276243093923,3.86956923748,0.05
1778,171,144.8,136.684714833,4.39,1.48367952522,0,2.39859370297,0.03
1779,167.6,143.9,125.070398149,4.32,-0.53412462908,-0.621546961326,-6.30237696994,-0.04
1780,161.3,143.7,136.684714833,4.44,-4.27299703264,-0.759668508287,2.39859370297,0.08
1781,185.7,143.8,125.070398149,4.38,10.2077151335,-0.690607734807,-6.30237696994,0.02
1782,161.3,144.9,124.919575439,4.44,-4.27299703264,0.0690607734807,-6.4153671714,0.08
1783,174.3,144,128.393411802,4.3,3.44213649852,-0.552486187845,-3.81291115555,-0.06
1784,164.5,144.2,135.295494737,4.44,-2.37388724036,-0.414364640884,1.35784686952,0.08
1785,164.5,144.2,124.919575439,4.46,-2.37388724036,-0.414364640884,-6.4153671714,0.1
1786,166.1,144.4,137.824842105,4.41,-1.42433234421,-0.276243093923,3.25273038909,0.05
1787,165,145.1,138.648217105,4.24,-2.07715133531,0.207182320442,3.86956923748,-0.12
1788,185.7,144.5,124.919575439,4.47,10.2077151335,-0.207182320442,-6.4153671714,0.11
1789,168.6,144.8,128.393411802,4.44,0.0593471810089,0,-3.81291115555,0.08
1790,169.4,143.2,138.648217105,4.55,0.53412462908,-1.10497237569,3.86956923748,0.19
1791,174.3,144.5,137.824842105,4.32,3.44213649852,-0.207182320442,3.25273038909,-0.04
1792,170.1,147.9,135.295494737,4.47,0.949554896142,2.1408839779,1.35784686952,0.11
1793,162.2,145.8,135.295494737,4.47,-3.73887240356,0.690607734807,1.35784686952,0.11
1794,168.4,143.5,124.919575439,4.47,-0.0593471810089,-0.897790055249,-6.4153671714,0.11
1795,170.1,144.2,128.393411802,4.3,0.949554896142,-0.414364640884,-3.81291115555,-0.06
1796,177.5,144,122.121664327,4.32,5.3412462908,-0.552486187845,-8.51144765439,-0.04
1797,170,143.9,135.295494737,4.31,0.890207715134,-0.621546961326,1.35784686952,-0.05
1798,165.4,148,158.476199458,4.27,-1.83976261128,2.20994475138,18.7238820361,-0.09
1799,167.6,144.6,135.295494737,4.27,-0.53412462908,-0.138121546961,1.35784686952,-0.09
1800,192.4,146.1,122.121664327,4.44,14.1839762611,0.897790055249,-8.51144765439,0.08
1801,168.2,145.5,138.648217105,4.32,-0.178041543027,0.483425414365,3.86956923748,-0.04
1802,199.6,143.5,158.476199458,4.35,18.4569732938,-0.897790055249,18.7238820361,-0.01
1803,170.6,144.5,158.476199458,4.47,1.24629080119,-0.207182320442,18.7238820361,0.11
1804,153.9,143.5,144.551595951,4.39,-8.6646884273,-0.897790055249,8.29213903749,0.03
1805,169.2,143.3,137.824842105,4.27,0.415430267062,-1.03591160221,3.25273038909,-0.09
1806,185.7,145.2,137.824842105,4.47,10.2077151335,0.276243093923,3.25273038909,0.11
1807,158.9,144.5,135.295494737,4.29,-5.69732937685,-0.207182320442,1.35784686952,-0.07
1808,199.6,144.6,122.121664327,4.44,18.4569732938,-0.138121546961,-8.51144765439,0.08
1809,146.7,144.2,138.648217105,4.46,-12.9376854599,-0.414364640884,3.86956923748,0.1
1810,173.3,146.3,135.295494737,4.32,2.84866468843,1.03591160221,1.35784686952,-0.04
1811,160.6,144.8,137.824842105,4.27,-4.6884272997,0,3.25273038909,-0.09
1812,171.8,144.8,158.476199458,4.36,1.95845697329,0,18.7238820361,0
1813,199.9,144,158.476199458,4.6,18.6350148368,-0.552486187845,18.7238820361,0.24
1814,168.2,141,135.295494737,4.21,-0.178041543027,-2.62430939227,1.35784686952,-0.15
1815,167.9,144.4,124.919575439,4.35,-0.356083086053,-0.276243093923,-6.4153671714,-0.01
1816,169.4,146.9,128.393411802,4.6,0.53412462908,1.45027624309,-3.81291115555,0.24
1817,175.7,144.2,128.393411802,4.39,4.27299703264,-0.414364640884,-3.81291115555,0.03
1818,176,144,122.121664327,4.32,4.45103857567,-0.552486187845,-8.51144765439,-0.04
1819,176,144.5,138.648217105,4.6,4.45103857567,-0.207182320442,3.86956923748,0.24
1820,171,143.2,128.393411802,4.35,1.48367952522,-1.10497237569,-3.81291115555,-0.01
1821,174.5,144.8,122.121664327,4.3,3.56083086053,0,-8.51144765439,-0.06
1822,165.5,143.2,125.070398149,4.29,-1.78041543027,-1.10497237569,-6.30237696994,-0.07
1823,166.9,144.4,135.295494737,4.46,-0.949554896142,-0.276243093923,1.35784686952,0.1
1824,199.9,144.1,122.121664327,4.6,18.6350148368,-0.483425414365,-8.51144765439,0.24
1825,175.7,144.6,144.551595951,4.36,4.27299703264,-0.138121546961,8.29213903749,0
1826,169.2,143.4,137.824842105,4.45,0.415430267062,-0.966850828729,3.25273038909,0.09
1827,146.7,141,137.824842105,4.32,-12.9376854599,-2.62430939227,3.25273038909,-0.04
1828,171.8,144,158.476199458,4.53,1.95845697329,-0.552486187845,18.7238820361,0.17
1829,170.6,142.6,128.393411802,4.3,1.24629080119,-1.51933701657,-3.81291115555,-0.06
1830,167.1,143.2,135.295494737,4.45,-0.830860534125,-1.10497237569,1.35784686952,0.09
1831,165.7,144.7,135.295494737,4.3,-1.66172106825,-0.0690607734807,1.35784686952,-0.06
1832,169.2,145.2,158.476199458,4.53,0.415430267062,0.276243093923,18.7238820361,0.17
1833,168.2,144,128.393411802,4.35,-0.178041543027,-0.552486187845,-3.81291115555,-0.01
1834,170.2,143.7,125.070398149,4.45,1.00890207715,-0.759668508287,-6.30237696994,0.09
1835,168.7,147.9,122.121664327,4.45,0.118694362018,2.1408839779,-8.51144765439,0.09
1836,156.1,144.2,158.476199458,4.31,-7.3590504451,-0.414364640884,18.7238820361,-0.05
1837,161.6,144.2,137.824842105,4.32,-4.09495548961,-0.414364640884,3.25273038909,-0.04
1838,156.1,145.8,136.684714833,4.23,-7.3590504451,0.690607734807,2.39859370297,-0.13
1839,167.1,144,122.121664327,4.41,-0.830860534125,-0.552486187845,-8.51144765439,0.05
1840,173,143.9,137.824842105,4.44,2.6706231454,-0.621546961326,3.25273038909,0.08
1841,170.8,143.5,128.393411802,4.44,1.3649851632,-0.897790055249,-3.81291115555,0.08
1842,165.4,144.4,128.393411802,4.32,-1.83976261128,-0.276243093923,-3.81291115555,-0.04
1843,175.7,144.8,135.295494737,4.38,4.27299703264,0,1.35784686952,0.02
1844,190.9,145.5,124.919575439,4.47,13.293768546,0.483425414365,-6.4153671714,0.11
1845,169.4,147.1,136.684714833,4.34,0.53412462908,1.58839779006,2.39859370297,-0.02
1846,168.7,144.4,158.476199458,4.6,0.118694362018,-0.276243093923,18.7238820361,0.24
1847,170.8,144.6,122.121664327,4.3,1.3649851632,-0.138121546961,-8.51144765439,-0.06
1848,166.9,144.4,136.684714833,4.46,-0.949554896142,-0.276243093923,2.39859370297,0.1
1849,163.7,144.9,124.919575439,4.21,-2.84866468843,0.0690607734807,-6.4153671714,-0.15
1850,161.7,143.3,136.684714833,4.47,-4.03560830861,-1.03591160221,2.39859370297,0.11
1851,167.3,144.2,144.551595951,4.23,-0.712166172107,-0.414364640884,8.29213903749,-0.13
1852,170.2,144.2,138.648217105,4.6,1.00890207715,-0.414364640884,3.86956923748,0.24
1853,158.9,144.2,138.648217105,4.27,-5.69732937685,-0.414364640884,3.86956923748,-0.09
1854,165.4,144.8,125.070398149,4.53,-1.83976261128,0,-6.30237696994,0.17
1855,162.6,144.5,138.648217105,4.53,-3.50148367953,-0.207182320442,3.86956923748,0.17
1856,170.1,144.5,124.919575439,4.6,0.949554896142,-0.207182320442,-6.4153671714,0.24
1857,165.4,142.6,136.684714833,4.35,-1.83976261128,-1.51933701657,2.39859370297,-0.01
1858,161.3,144.5,138.648217105,4.23,-4.27299703264,-0.207182320442,3.86956923748,-0.13
1859,162.2,146.9,158.476199458,4.44,-3.73887240356,1.45027624309,18.7238820361,0.08
1860,167.4,144.6,138.648217105,4.32,-0.652818991098,-0.138121546961,3.86956923748,-0.04
1861,170.2,145.2,122.121664327,4.42,1.00890207715,0.276243093923,-8.51144765439,0.06
1862,166.2,144,135.295494737,4.27,-1.3649851632,-0.552486187845,1.35784686952,-0.09
1863,174.1,144.8,137.824842105,4.27,3.3234421365,0,3.25273038909,-0.09
1864,168.6,144.5,136.684714833,4.6,0.0593471810089,-0.207182320442,2.39859370297,0.24
1865,168.2,144.4,138.648217105,4.23,-0.178041543027,-0.276243093923,3.86956923748,-0.13
1866,176.6,145.8,122.121664327,4.41,4.80712166172,0.690607734807,-8.51144765439,0.05
1867,174.4,145.2,136.684714833,4.53,3.50148367953,0.276243093923,2.39859370297,0.17
1868,165.4,144.2,138.648217105,4.3,-1.83976261128,-0.414364640884,3.86956923748,-0.06
1869,174.6,141.6,128.393411802,4.23,3.62017804154,-2.20994475138,-3.81291115555,-0.13
1870,169.2,145.7,144.551595951,4.45,0.415430267062,0.621546961326,8.29213903749,0.09
1871,170.1,143.7,138.648217105,4.27,0.949554896142,-0.759668508287,3.86956923748,-0.09
1872,167.6,144.5,138.648217105,4.35,-0.53412462908,-0.207182320442,3.86956923748,-0.01
1873,167.6,144.8,124.919575439,4.27,-0.53412462908,0,-6.4153671714,-0.09
1874,160.6,144.2,124.919575439,4.27,-4.6884272997,-0.414364640884,-6.4153671714,-0.09
1875,176,147.5,124.919575439,4.27,4.45103857567,1.86464088398,-6.4153671714,-0.09
1876,171,140.4,136.684714833,4.6,1.48367952522,-3.03867403315,2.39859370297,0.24
1877,166.9,145.2,136.684714833,4.3,-0.949554896142,0.276243093923,2.39859370297,-0.06
1878,170,144.8,158.476199458,4.47,0.890207715134,0,18.7238820361,0.11
1879,161.3,143.9,158.476199458,4.39,-4.27299703264,-0.621546961326,18.7238820361,0.03
1880,170.2,144.4,137.824842105,4.47,1.00890207715,-0.276243093923,3.25273038909,0.11
1881,167.6,142.6,125.070398149,4.29,-0.53412462908,-1.51933701657,-6.30237696994,-0.07
1882,158.9,143.9,122.121664327,4.53,-5.69732937685,-0.621546961326,-8.51144765439,0.17
1883,168.6,143.7,138.648217105,4.53,0.0593471810089,-0.759668508287,3.86956923748,0.17
1884,169.2,144.5,135.295494737,4.6,0.415430267062,-0.207182320442,1.35784686952,0.24
1885,170.2,144.3,158.476199458,4.27,1.00890207715,-0.345303867403,18.7238820361,-0.09
1886,165.5,144.4,138.648217105,4.44,-1.78041543027,-0.276243093923,3.86956923748,0.08
1887,165.7,144.6,124.919575439,4.29,-1.66172106825,-0.138121546961,-6.4153671714,-0.07
1888,199.9,148,136.684714833,4.47,18.6350148368,2.20994475138,2.39859370297,0.11
1889,169.4,144.2,125.070398149,4.45,0.53412462908,-0.414364640884,-6.30237696994,0.09
1890,168.6,144.3,122.121664327,4.46,0.0593471810089,-0.345303867403,-8.51144765439,0.1
1891,161.6,143.3,124.919575439,4.46,-4.09495548961,-1.03591160221,-6.4153671714,0.1
1892,169.3,142.6,125.070398149,4.38,0.474777448071,-1.51933701657,-6.30237696994,0.02
1893,170.3,144.9,125.070398149,4.32,1.06824925816,0.0690607734807,-6.30237696994,-0.04
1894,169.2,143.9,144.551595951,4.45,0.415430267062,-0.621546961326,8.29213903749,0.09
1895,163.7,144.9,158.476199458,4.36,-2.84866468843,0.0690607734807,18.7238820361,0
1896,174.5,147.1,125.070398149,4.44,3.56083086053,1.58839779006,-6.30237696994,0.08
1897,167.4,144.4,137.824842105,4.21,-0.652818991098,-0.276243093923,3.25273038909,-0.15
1898,162.6,144.4,144.551595951,4.47,-3.50148367953,-0.276243093923,8.29213903749,0.11
1899,168.3,144.6,158.476199458,4.53,-0.118694362018,-0.138121546961,18.7238820361,0.17
1900,170.6,144,138.648217105,4.38,1.24629080119,-0.552486187845,3.86956923748,0.02
1901,160.6,145.8,135.295494737,4.24,-4.6884272997,0.690607734807,1.35784686952,-0.12
1902,168.7,143.9,125.070398149,4.6,0.118694362018,-0.621546961326,-6.30237696994,0.24
1903,166.9,146.9,122.121664327,4.46,-0.949554896142,1.45027624309,-8.51144765439,0.1
1904,170.1,144.5,122.121664327,4.46,0.949554896142,-0.207182320442,-8.51144765439,0.1
1905,165.5,143.9,136.684714833,4.24,-1.78041543027,-0.621546961326,2.39859370297,-0.12
1906,174.5,145.2,138.648217105,4.46,3.56083086053,0.276243093923,3.86956923748,0.1
1907,166.2,144.3,128.393411802,4.53,-1.3649851632,-0.345303867403,-3.81291115555,0.17
1908,174.1,142.8,158.476199458,4.34,3.3234421365,-1.38121546961,18.7238820361,-0.02
1909,171.8,144.2,144.551595951,4.35,1.95845697329,-0.414364640884,8.29213903749,-0.01
1910,174.4,144.2,137.824842105,4.35,3.50148367953,-0.414364640884,3.25273038909,-0.01
1911,170.6,144.2,138.648217105,4.41,1.24629080119,-0.414364640884,3.86956923748,0.05
1912,170.3,144.5,125.070398149,4.27,1.06824925816,-0.207182320442,-6.30237696994,-0.09
1913,177.5,144.6,128.393411802,4.45,5.3412462908,-0.138121546961,-3.81291115555,0.09
1914,169.2,144.6,125.070398149,4.41,0.415430267062,-0.138121546961,-6.30237696994,0.05
1915,168.4,144.2,136.684714833,4.47,-0.0593471810089,-0.414364640884,2.39859370297,0.11
1916,164.5,144.9,128.393411802,4.53,-2.37388724036,0.0690607734807,-3.81291115555,0.17
1917,170.8,144.8,158.476199458,4.29,1.3649851632,0,18.7238820361,-0.07
1918,164.5,144.5,144.551595951,4.47,-2.37388724036,-0.207182320442,8.29213903749,0.11
1919,167.1,144.2,122.121664327,4.27,-0.830860534125,-0.414364640884,-8.51144765439,-0.09
1920,169.2,144.8,128.393411802,4.38,0.415430267062,0,-3.81291115555,0.02
1921,192.4,144.8,137.824842105,4.42,14.1839762611,0,3.25273038909,0.06
1922,170,143.8,135.295494737,4.23,0.890207715134,-0.690607734807,1.35784686952,-0.13
1923,162.9,144,122.121664327,4.31,-3.3234421365,-0.552486187845,-8.51144765439,-0.05
1924,164.5,144.9,128.393411802,4.27,-2.37388724036,0.0690607734807,-3.81291115555,-0.09
1925,169.4,143.7,144.551595951,4.47,0.53412462908,-0.759668508287,8.29213903749,0.11
1926,165,142.6,136.684714833,4.47,-2.07715133531,-1.51933701657,2.39859370297,0.11
1927,174.5,145.2,125.070398149,4.42,3.56083086053,0.276243093923,-6.30237696994,0.06
1928,174.5,145.2,137.824842105,4.29,3.56083086053,0.276243093923,3.25273038909,-0.07
1929,171.8,143.2,122.121664327,4.32,1.95845697329,-1.10497237569,-8.51144765439,-0.04
1930,167.4,144,122.121664327,4.35,-0.652818991098,-0.552486187845,-8.51144765439,-0.01
1931,171,143.9,137.824842105,4.27,1.48367952522,-0.621546961326,3.25273038909,-0.09
1932,164.5,144,124.919575439,4.46,-2.37388724036,-0.552486187845,-6.4153671714,0.1
1933,169.8,143.7,125.070398149,4.27,0.771513353116,-0.759668508287,-6.30237696994,-0.09
1934,168.2,144.2,125.070398149,4.41,-0.178041543027,-0.414364640884,-6.30237696994,0.05
1935,168.2,144.8,158.476199458,4.32,-0.178041543027,0,18.7238820361,-0.04
1936,168.6,143.3,122.121664327,4.24,0.0593471810089,-1.03591160221,-8.51144765439,-0.12
1937,167.4,146.3,138.648217105,4.29,-0.652818991098,1.03591160221,3.86956923748,-0.07
1938,168.2,143.9,137.824842105,4.31,-0.178041543027,-0.621546961326,3.25273038909,-0.05
1939,176.2,142.8,128.393411802,4.29,4.56973293769,-1.38121546961,-3.81291115555,-0.07
1940,167.5,144.2,138.648217105,4.27,-0.593471810089,-0.414364640884,3.86956923748,-0.09
1941,176.2,144.2,136.684714833,4.47,4.56973293769,-0.414364640884,2.39859370297,0.11
1942,171.2,145.8,125.070398149,4.36,1.60237388724,0.690607734807,-6.30237696994,0
1943,164.6,143.5,125.070398149,4.29,-2.31454005935,-0.897790055249,-6.30237696994,-0.07
1944,168.6,142.8,144.551595951,4.24,0.0593471810089,-1.38121546961,8.29213903749,-0.12
1945,164.5,145.2,144.551595951,4.41,-2.37388724036,0.276243093923,8.29213903749,0.05
1946,174.1,143.2,138.648217105,4.32,3.3234421365,-1.10497237569,3.86956923748,-0.04
1947,169.2,145.1,128.393411802,4.23,0.415430267062,0.207182320442,-3.81291115555,-0.13
1948,174.4,145.2,137.824842105,4.42,3.50148367953,0.276243093923,3.25273038909,0.06
1949,175.7,143.7,122.121664327,4.21,4.27299703264,-0.759668508287,-8.51144765439,-0.15
1950,153.9,145.1,136.684714833,4.36,-8.6646884273,0.207182320442,2.39859370297,0
1951,174.4,143.5,136.684714833,4.32,3.50148367953,-0.897790055249,2.39859370297,-0.04
1952,171.8,144.2,136.684714833,4.44,1.95845697329,-0.414364640884,2.39859370297,0.08
1953,171.2,144.4,144.551595951,4.53,1.60237388724,-0.276243093923,8.29213903749,0.17
1954,168.4,143.3,136.684714833,4.29,-0.0593471810089,-1.03591160221,2.39859370297,-0.07
1955,164.6,143.3,122.121664327,4.21,-2.31454005935,-1.03591160221,-8.51144765439,-0.15
1956,163.3,144.2,138.648217105,4.44,-3.08605341246,-0.414364640884,3.86956923748,0.08
1957,175.7,144.4,138.648217105,4.6,4.27299703264,-0.276243093923,3.86956923748,0.24
1958,174.5,147.1,138.648217105,4.41,3.56083086053,1.58839779006,3.86956923748,0.05
1959,174.1,143.9,128.393411802,4.44,3.3234421365,-0.621546961326,-3.81291115555,0.08
